freq,p,o,rank,sum_freq,freq_dbpedia,tf,idf,tf_idf,rank_tf_idf
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Santa_Trinita,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Rome,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/The_Birth_of_Venus,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/field,http://dbpedia.org/resource/Linguistics,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/training,http://dbpedia.org/resource/Filippino_Lippi,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Brera_Madonna,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Battle_of_the_Nudes_(engraving),43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/restingPlace,"http://dbpedia.org/resource/Pantheon,_Rome",43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/movement,http://dbpedia.org/resource/Italian_Renaissance_painting,43,404,3,0.0024752475247524753,14.614518129223697,0.03617454982481113,129
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Nativity_of_the_Virgin_(del_Sarto),43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/occupation,http://dbpedia.org/resource/Francesco_Torbido__PersonFunction__1,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/occupation,http://dbpedia.org/resource/Italian_Renaissance,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/The_Tribute_Money_(Masaccio),43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/training,http://dbpedia.org/resource/Bernardino_Gatti,43,404,2,0.0024752475247524753,15.01998323733186,0.03717817633002936,124
1,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Giovanni_Antonio_Amato,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Assisi,43,404,20,0.0024752475247524753,12.717398144337816,0.0314787082780639,155
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Florence,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/List_of_works_by_Sandro_Botticelli,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/training,http://dbpedia.org/resource/Giorgione,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/training,http://dbpedia.org/resource/Giulio_Romano,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/restingPlace,http://dbpedia.org/resource/Santa_Maria_Novella,43,404,2,0.0024752475247524753,15.01998323733186,0.03717817633002936,124
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Duchy_of_Urbino,43,404,6,0.0024752475247524753,13.921370948663752,0.03445883898184097,142
1,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Kingdom_of_Sicily,43,404,41,0.0024752475247524753,11.999558351187499,0.02970187710689975,165
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Flagellation_of_Christ_(Piero_della_Francesca),43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/David_(Verrocchio),43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/training,http://dbpedia.org/resource/Antonello_da_Messina,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
