"http://dbpedia.org/resource/Castell'Arquato","http://dbpedia.org/ontology/country","http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Bertinoro","http://dbpedia.org/ontology/country","http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Castell'Arquato","http://dbpedia.org/ontology/province","http://dbpedia.org/resource/Province_of_Piacenza"
"http://dbpedia.org/resource/Bertinoro","http://dbpedia.org/ontology/province","http://dbpedia.org/resource/Province_of_Forlì-Cesena"
"http://dbpedia.org/resource/Castell'Arquato","http://dbpedia.org/ontology/region","http://dbpedia.org/resource/Emilia-Romagna"
"http://dbpedia.org/resource/Bertinoro","http://dbpedia.org/ontology/region","http://dbpedia.org/resource/Emilia-Romagna"
"http://dbpedia.org/resource/Castell'Arquato","http://dbpedia.org/ontology/frazioni","http://dbpedia.org/resource/Vigolo_Marchese"
"http://dbpedia.org/resource/Bertinoro","http://dbpedia.org/ontology/saint","http://dbpedia.org/resource/Catherine_of_Alexandria"
