freq,p,o,rank
1,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Randa_Haines,19
1,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Colman_Domingo,19
1,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Stephen_McKinley_Henderson,19
1,http://dbpedia.org/ontology/cinematography,http://dbpedia.org/resource/Mauro_Fiore,19
1,http://dbpedia.org/ontology/editing,http://dbpedia.org/resource/Andrew_Mondshein,19
1,http://dbpedia.org/ontology/musicComposer,http://dbpedia.org/resource/Mychael_Danna,19
1,http://dbpedia.org/ontology/musicComposer,http://dbpedia.org/resource/Leopold_Ross,19
1,http://dbpedia.org/ontology/musicComposer,http://dbpedia.org/resource/Atticus_Ross,19
1,http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Village_Roadshow_Pictures,19
1,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Glynn_Turman,19
1,http://dbpedia.org/ontology/writer,http://dbpedia.org/resource/Dan_Gilroy,19
1,http://dbpedia.org/ontology/writer,http://dbpedia.org/resource/Virgil_Williams,19
1,http://dbpedia.org/ontology/musicComposer,http://dbpedia.org/resource/Branford_Marsalis,19
1,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Colin_Farrell,19
1,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Michael_Gambon,19
