freq,p,o,rank
2,http://dbpedia.org/ontology/legalForm,http://dbpedia.org/resource/Limited_liability_partnership,50
2,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Real_estate_development,50
2,http://dbpedia.org/ontology/parentCompany,http://dbpedia.org/resource/LVMH,50
2,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/List_of_assets_owned_by_News_Corp,50
2,http://dbpedia.org/ontology/headquarter,http://dbpedia.org/resource/30_Hudson_Yards,50
2,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Professional_services,50
2,http://dbpedia.org/ontology/location,http://dbpedia.org/resource/Fifth_Avenue,50
2,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Harold_Stanley,50
2,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Fashion,50
2,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Advertising,50
2,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Marketing,50
2,http://dbpedia.org/ontology/predecessor,http://dbpedia.org/resource/ViacomCBS_Domestic_Media_Networks,50
2,http://dbpedia.org/ontology/predecessor,http://dbpedia.org/resource/Viacom_(1952–2006),50
2,http://dbpedia.org/ontology/service,http://dbpedia.org/resource/Real_estate_development,50
2,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Financial_technology,50
2,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/Production_company,50
2,http://dbpedia.org/ontology/service,http://dbpedia.org/resource/Interior_design,50
2,http://dbpedia.org/ontology/successor,http://dbpedia.org/resource/ViacomCBS,50
2,http://dbpedia.org/ontology/location,http://dbpedia.org/resource/General_Motors_Building_(Manhattan),50
2,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Private_equity,50
2,http://dbpedia.org/ontology/owner,http://dbpedia.org/resource/National_Amusements,50
2,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/Leveraged_buyout,50
2,http://dbpedia.org/ontology/location,http://dbpedia.org/resource/London,50
